angular_velocity_x,angular_velocity_y,angular_velocity_z,battery_current,battery_voltage,esc_0_voltage,esc_1_voltage,esc_2_voltage,esc_3_voltage,motor_0_current,motor_0_force,motor_0_omega,motor_0_torque,motor_1_current,motor_1_force,motor_1_omega,motor_1_torque,motor_2_current,motor_2_force,motor_2_omega,motor_2_torque,motor_3_current,motor_3_force,motor_3_omega,motor_3_torque,orientation_w,orientation_x,orientation_y,orientation_z,position_x,position_y,position_z,timestamp,velocity_x,velocity_y,velocity_z
-9.70564e-15,57.5924,9.97466e-17,56.8314,16.2199,16.068,16.068,16.1485,16.1485,14.1093,5.76546,2828.27,0.0635041,14.1093,5.76546,2828.27,-0.0635041,14.2261,5.81936,2842.06,0.0641098,14.2261,5.81936,2842.06,-0.0641098,-0.407737,1.08595e-17,-0.913099,1.2451e-15,-2.78539,1.345e-13,0.0807169,5.56,4.6097,9.93844e-14,-6.91274
-8.37862e-15,57.6203,2.1684e-17,57.3744,16.217,16.0645,16.0645,16.145,16.145,14.2254,5.84774,2826.66,0.0640747,14.2254,5.84774,2826.66,-0.0640747,14.3423,5.90182,2840.45,0.0646819,14.3423,5.90182,2840.45,-0.0646819,-0.340987,-7.41937e-17,-0.940068,1.23231e-15,-2.80585,1.34776e-13,0.083541,5.5625,5.56163,9.95864e-14,-6.04744
-6.82768e-15,57.648,5.63785e-17,57.5833,16.2158,16.0631,16.0631,16.1436,16.1436,14.2678,5.92179,2826.05,0.0645866,14.2678,5.92179,2826.05,-0.0645866,14.3847,5.97603,2839.83,0.0651952,14.3847,5.97603,2839.83,-0.0651952,-0.272436,-1.5949e-16,-0.962174,1.21484e-15,-2.82613,1.3505e-13,0.0860858,5.565,6.37701,9.97472e-14,-5.05191
-8.60835e-15,57.6757,4.33681e-17,57.4786,16.2162,16.0636,16.0636,16.1441,16.1441,14.2363,5.98219,2826.4,0.0650071,14.2363,5.98219,2826.4,-0.0650071,14.3531,6.03657,2840.19,0.0656167,14.3531,6.03657,2840.19,-0.0656167,-0.202438,-2.44022e-16,-0.979295,1.1909e-15,-2.84626,1.35324e-13,0.0883287,5.5675,7.0382,9.9888e-14,-3.94849
-6.16811e-15,57.7034,8.67362e-18,57.0859,16.218,16.0659,16.0659,16.1464,16.1464,14.1349,6.02497,2827.66,0.0653101,14.1349,6.02497,2827.66,-0.0653101,14.2514,6.07946,2841.45,0.0659203,14.2514,6.07946,2841.45,-0.0659203,-0.131354,-3.2732e-16,-0.991335,1.16119e-15,-2.86628,1.35598e-13,0.090254,5.57,7.53103,1.00005e-13,-2.76176
-7.94109e-15,57.7308,-8.67362e-17,56.4334,16.2211,16.0698,16.0698,16.1503,16.1503,13.9697,6.04755,2829.74,0.065476,13.9697,6.04755,2829.74,-0.065476,14.0855,6.10211,2843.54,0.0660865,14.0855,6.10211,2843.54,-0.0660865,-0.0595533,-4.08992e-16,-0.998225,1.12584e-15,-2.88622,1.3587e-13,0.0918541,5.5725,7.84501,1.00097e-13,-1.51799
-7.26782e-15,57.758,-7.80626e-17,55.5499,16.2254,16.0751,16.0751,16.1557,16.1557,13.7472,6.04818,2832.55,0.065491,13.7472,6.04818,2832.55,-0.065491,13.8622,6.10273,2846.36,0.0661012,13.8622,6.10273,2846.36,-0.0661012,0.0125915,-4.88441e-16,-0.999921,1.08394e-15,-2.90614,1.36142e-13,0.093129,5.575,7.97361,1.00169e-13,-0.244673
-8.37109e-15,57.7847,-8.23994e-17,54.4614,16.2307,16.0818,16.0818,16.1623,16.1623,13.4739,6.02545,2836.02,0.0653454,13.4739,6.02545,2836.02,-0.0653454,13.5879,6.07993,2849.85,0.0659549,13.5879,6.07993,2849.85,-0.0659549,0.0847044,-5.65416e-16,-0.996406,1.03611e-15,-2.92606,1.36414e-13,0.0940863,5.5775,7.9144,1.00216e-13,1.03006
-1.08076e-14,57.8111,-5.63785e-17,53.198,16.2369,16.0895,16.0895,16.1701,16.1701,13.1581,5.97903,2840.04,0.0650354,13.1581,5.97903,2840.04,-0.0650354,13.271,6.03334,2853.88,0.0656436,13.271,6.03334,2853.88,-0.0656436,0.156409,-6.39696e-16,-0.987692,9.80655e-16,-2.94602,1.36685e-13,0.0947398,5.58,7.66908,1.0023e-13,2.27818
-9.0282e-15,57.8369,-1.30104e-17,51.8053,16.2437,16.098,16.098,16.1787,16.1787,12.8119,5.91024,2844.46,0.0645646,12.8119,5.91024,2844.46,-0.0645646,12.9236,5.96431,2858.32,0.0651711,12.9236,5.96431,2858.32,-0.0651711,0.227328,-7.10714e-16,-0.973818,9.19653e-16,-2.96606,1.36956e-13,0.0951091,5.5825,7.24344,1.00212e-13,3.47244
-7.91816e-15,57.8622,1.73472e-17,50.3413,16.2509,16.107,16.107,16.1877,16.1877,12.4499,5.82184,2849.09,0.0639449,12.4499,5.82184,2849.09,-0.0639449,12.5603,5.87558,2862.97,0.0645493,12.5603,5.87558,2862.97,-0.0645493,0.297092,-7.77692e-16,-0.954849,8.55594e-16,-2.98619,1.37226e-13,0.0952173,5.585,6.64718,1.00178e-13,4.58698
-5.47727e-15,57.887,1.95156e-17,48.8736,16.2581,16.116,16.116,16.1967,16.1967,12.0892,5.71809,2853.72,0.0631966,12.0892,5.71809,2853.72,-0.0631966,12.1983,5.77143,2867.61,0.0637985,12.1983,5.77143,2867.61,-0.0637985,0.365331,-8.39972e-16,-0.930878,7.89153e-16,-3.00644,1.37496e-13,0.0950895,5.5875,5.89371,1.00144e-13,5.59791
-3.03441e-15,57.9113,-2.81893e-17,47.4748,16.265,16.1246,16.1246,16.2054,16.2054,11.7476,5.60429,2858.1,0.0623479,11.7476,5.60429,2858.1,-0.0623479,11.8555,5.65717,2872.02,0.062947,11.8555,5.65717,2872.02,-0.062947,0.431687,-8.96741e-16,-0.902023,7.21384e-16,-3.02683,1.37766e-13,0.0947521,5.59,4.99979,1.00131e-13,6.48382
-6.58524e-15,57.9352,-1.51788e-17,46.2074,16.2712,16.1323,16.1323,16.2132,16.2132,11.4404,5.48552,2862.06,0.0614313,11.4404,5.48552,2862.06,-0.0614313,11.5472,5.5379,2875.99,0.0620273,11.5472,5.5379,2875.99,-0.0620273,0.495809,-9.49193e-16,-0.868431,6.49216e-16,-3.04738,1.38035e-13,0.0942315,5.5925,3.98519,1.00099e-13,7.22602
-8.35848e-15,57.9587,-5.63785e-17,45.1172,16.2765,16.139,16.139,16.2199,16.2199,11.1786,5.36598,2865.44,0.0604805,11.1786,5.36598,2865.44,-0.0604805,11.2844,5.41785,2879.39,0.0610733,11.2844,5.41785,2879.39,-0.0610733,0.557358,-9.983e-16,-0.830272,5.70706e-16,-3.06808,1.38305e-13,0.093554,5.595,2.87223,1.00009e-13,7.80885
-7.68754e-15,57.9821,-5.42101e-17,44.2368,16.2808,16.1444,16.1444,16.2253,16.2253,10.97,5.24915,2868.14,0.0595292,10.97,5.24915,2868.14,-0.0595292,11.0749,5.30051,2882.1,0.0601188,11.0749,5.30051,2882.1,-0.0601188,0.616007,-1.04252e-15,-0.787741,4.88569e-16,-3.08895,1.38575e-13,0.0927457,5.5975,1.68533,9.98989e-14,8.22004
-8.12908e-15,58.0052,-4.33681e-18,43.5907,16.2839,16.1483,16.1483,16.2292,16.2292,10.8203,5.13802,2870.1,0.0586102,10.8203,5.13802,2870.1,-0.0586102,10.9246,5.18889,2884.06,0.0591966,10.9246,5.18889,2884.06,-0.0591966,0.671444,-1.08123e-15,-0.741056,4.03979e-16,-3.11,1.38845e-13,0.0918327,5.6,0.450459,9.97842e-14,8.45102
-9.01537e-15,58.0283,-3.90313e-17,43.1961,16.2858,16.1506,16.1506,16.2315,16.2315,10.7337,5.03527,2871.24,0.0577545,10.7337,5.03527,2871.24,-0.0577545,10.8376,5.08568,2885.21,0.0583381,10.8376,5.08568,2885.21,-0.0583381,0.723374,-1.11483e-15,-0.690457,3.16631e-16,-3.13122,1.39115e-13,0.0908409,5.6025,-0.805373,9.96525e-14,8.49712
-8.3466e-15,58.0514,-2.1684e-17,43.0634,16.2863,16.1513,16.1513,16.2323,16.2323,10.7125,4.94333,2871.54,0.0569913,10.7125,4.94333,2871.54,-0.0569913,10.8163,4.99333,2885.52,0.0575722,10.8163,4.99333,2885.52,-0.0575722,0.77152,-1.14266e-15,-0.636206,2.27468e-16,-3.15263,1.39385e-13,0.089796,5.605,-2.05475,9.95194e-14,8.3577
-1.03417e-14,58.0746,-5.42101e-17,43.1958,16.2856,16.1504,16.1504,16.2313,16.2313,10.7573,4.86436,2871,0.0563462,10.7573,4.86436,2871,-0.0563462,10.861,4.91401,2884.98,0.0569249,10.861,4.91401,2884.98,-0.0569249,0.815623,-1.16514e-15,-0.578584,1.36571e-16,-3.1742,1.39655e-13,0.0887239,5.6075,-3.27042,9.93779e-14,8.03617
-1.10023e-14,58.0979,-7.37257e-17,43.5886,16.2835,16.1478,16.1478,16.2287,16.2287,10.8664,4.80031,2869.64,0.0558411,10.8664,4.80031,2869.64,-0.0558411,10.9704,4.84966,2883.6,0.0564179,10.9704,4.84966,2883.6,-0.0564179,0.855447,-1.18281e-15,-0.517891,4.39178e-17,-3.19595,1.39926e-13,0.0876505,5.61,-4.42591,9.92198e-14,7.53992
-8.1067e-15,58.1215,-1.32273e-16,44.2296,16.2802,16.1437,16.1437,16.2246,16.2246,11.0366,4.75291,2867.48,0.0554933,11.0366,4.75291,2867.48,-0.0554933,11.1411,4.80204,2881.44,0.0560688,11.1411,4.80204,2881.44,-0.0560688,0.890776,-1.193e-15,-0.454443,-4.83664e-17,-3.21786,1.40197e-13,0.0866016,5.6125,-5.49609,9.90964e-14,6.88015
-7.20708e-15,58.1453,-1.30104e-16,45.0987,16.2757,16.1382,16.1382,16.2191,16.2191,11.2625,4.72386,2864.61,0.0553152,11.2625,4.72386,2864.61,-0.0553152,11.3676,4.77285,2878.56,0.0558898,11.3676,4.77285,2878.56,-0.0558898,0.921419,-1.19478e-15,-0.388571,-1.39357e-16,-3.23993,1.40469e-13,0.0856031,5.615,-6.45772,9.90213e-14,6.07172
-5.86384e-15,58.1695,-1.21431e-16,46.1667,16.2703,16.1315,16.1315,16.2123,16.2123,11.5363,4.71489,2861.11,0.0553129,11.5363,4.71489,2861.11,-0.0553129,11.6422,4.76382,2875.05,0.0558871,11.6422,4.76382,2875.05,-0.0558871,0.947208,-1.18895e-15,-0.320619,-2.29104e-16,-3.26214,1.40741e-13,0.0846811,5.6175,-7.29,9.89787e-14,5.13277
-9.68071e-16,58.194,-1.25767e-16,47.3895,16.264,16.1237,16.1237,16.2045,16.2045,11.8466,4.72747,2857.13,0.0554847,11.8466,4.72747,2857.13,-0.0554847,11.9533,4.77641,2871.06,0.0560589,11.9533,4.77641,2871.06,-0.0560589,0.968001,-1.17313e-15,-0.250945,-3.16475e-16,-3.28447,1.41013e-13,0.083861,5.62,-7.975,9.89876e-14,4.08433
8.19266e-16,58.2188,-1.25767e-16,48.7036,16.2573,16.1154,16.1154,16.1962,16.1962,12.1771,4.76181,2852.88,0.055819,12.1771,4.76181,2852.88,-0.055819,12.2845,4.81082,2866.8,0.0563935,12.2845,4.81082,2866.8,-0.0563935,0.983683,-1.14706e-15,-0.179913,-4.01119e-16,-3.3069,1.41286e-13,0.0831677,5.6225,-8.49803,9.90357e-14,2.9497
6.08396e-16,58.2439,-1.30104e-16,50.0343,16.2505,16.107,16.107,16.1877,16.1877,12.5092,4.81626,2848.61,0.0562945,12.5092,4.81626,2848.61,-0.0562945,12.6173,4.86539,2862.5,0.0568696,12.6173,4.86539,2862.5,-0.0568696,0.994162,-1.11395e-15,-0.107898,-4.8347e-16,-3.32942,1.4156e-13,0.0826238,5.625,-8.84801,9.9089e-14,1.75378
1.75108e-16,58.2693,-1.17094e-16,51.3111,16.244,16.0989,16.0989,16.1796,16.1796,12.8257,4.88774,2844.51,0.0568838,12.8257,4.88774,2844.51,-0.0568838,12.9344,4.93702,2858.4,0.0574596,12.9344,4.93702,2858.4,-0.0574596,0.999377,-1.07532e-15,-0.0352807,-5.6333e-16,-3.35198,1.41834e-13,0.0822486,5.6275,-9.01759,9.91392e-14,0.522626
1.51761e-15,58.2948,-1.17094e-16,52.4705,16.2381,16.0916,16.0916,16.1722,16.1722,13.1116,4.97227,2840.81,0.0575544,13.1116,4.97227,2840.81,-0.0575544,13.2208,5.0217,2854.69,0.058131,13.2208,5.0217,2854.69,-0.058131,0.999295,-1.0304e-15,0.0375557,-6.40235e-16,-3.37457,1.42109e-13,0.0820562,5.63,-9.00334,9.91877e-14,-0.717109
4.41538e-15,58.3203,-1.38778e-16,53.4535,16.233,16.0853,16.0853,16.1659,16.1659,13.3528,5.06497,2837.67,0.0582702,13.3528,5.06497,2837.67,-0.0582702,13.4623,5.11454,2851.55,0.0588475,13.4623,5.11454,2851.55,-0.0588475,0.993907,-9.77347e-16,0.110225,-7.13911e-16,-3.39713,1.42384e-13,0.0820548,5.6325,-8.8058,9.92259e-14,-1.93872
2.87397e-15,58.3458,-1.56125e-16,54.2045,16.2291,16.0805,16.0805,16.1611,16.1611,13.5364,5.16019,2835.28,0.058992,13.5364,5.16019,2835.28,-0.058992,13.6459,5.20987,2849.15,0.0595698,13.6459,5.20987,2849.15,-0.0595698,0.983236,-9.18234e-16,0.182339,-7.83877e-16,-3.41964,1.42659e-13,0.082245,5.635,-8.42945,9.92514e-14,-3.11605
4.44958e-16,58.3712,-1.51788e-16,54.668,16.2267,16.0775,16.0775,16.1581,16.1581,13.6502,5.25169,2833.79,0.059678,13.6502,5.25169,2833.79,-0.059678,13.7596,5.30143,2847.65,0.0602561,13.7596,5.30143,2847.65,-0.0602561,0.967331,-8.56651e-16,0.253516,-8.49247e-16,-3.44205,1.42936e-13,0.0826197,5.6375,-7.88258,9.92848e-14,-4.22406
-1.09359e-15,58.3966,-2.08167e-16,54.7837,16.226,16.0766,16.0766,16.1572,16.1572,13.6823,5.33277,2833.36,0.0602836,13.6823,5.33277,2833.36,-0.0602836,13.7914,5.38254,2847.23,0.0608615,13.7914,5.38254,2847.23,-0.0608615,0.946271,-7.92892e-16,0.323374,-9.09541e-16,-3.46433,1.43212e-13,0.0831639,5.64,-7.17713,9.93368e-14,-5.23929
-4.40564e-15,58.422,-2.1684e-16,54.4884,16.2273,16.0783,16.0783,16.1589,16.1589,13.6233,5.39661,2834.16,0.0607624,13.6233,5.39661,2834.16,-0.0607624,13.7324,5.44638,2848.03,0.0613401,13.7324,5.44638,2848.03,-0.0613401,0.920161,-7.27751e-16,0.39154,-9.6405e-16,-3.48645,1.43488e-13,0.0838549,5.6425,-6.32838,9.94243e-14,-6.14039
-7.05098e-15,58.4481,-2.21177e-16,53.7422,16.2309,16.0828,16.0828,16.1634,16.1634,13.4756,5.43724,2836.2,0.0610741,13.4756,5.43724,2836.2,-0.0610741,13.5858,5.48709,2850.07,0.0616522,13.5858,5.48709,2850.07,-0.0616522,0.889133,-6.62129e-16,0.457649,-1.012e-15,-3.50839,1.43765e-13,0.0846642,5.645,-5.35465,9.95666e-14,-6.90825
-8.36328e-15,58.4753,-2.34188e-16,52.6199,16.2364,16.0897,16.0897,16.1703,16.1703,13.274,5.45259,2839.12,0.061207,13.274,5.45259,2839.12,-0.061207,13.3869,5.50278,2852.97,0.0617873,13.3869,5.50278,2852.97,-0.0617873,0.853346,-5.95153e-16,0.521345,-1.05348e-15,-3.53012,1.44042e-13,0.0855592,5.6475,-4.27695,9.9755e-14,-7.526
-7.01009e-15,58.5037,-2.42861e-16,51.4921,16.2419,16.0966,16.0966,16.1772,16.1772,13.1006,5.45022,2841.82,0.0612158,13.1006,5.45022,2841.82,-0.0612158,13.2174,5.50107,2855.63,0.0618006,13.2174,5.50107,2855.63,-0.0618006,0.812984,-5.24968e-16,0.582286,-1.0894e-15,-3.55163,1.44319e-13,0.0865058,5.65,-3.11871,9.99539e-14,-7.9787
-3.65696e-15,58.5324,-2.68882e-16,51.0051,16.2442,16.0995,16.0995,16.1801,16.1801,13.0459,5.4479,2842.8,0.0612252,13.0459,5.4479,2842.8,-0.0612252,13.165,5.49955,2856.59,0.0618155,13.165,5.49955,2856.59,-0.0618155,0.768255,-4.4958e-16,0.640144,-1.12128e-15,-3.5729,1.44595e-13,0.0874704,5.6525,-1.90541,1.00113e-13,-8.25407
-2.07942e-15,58.561,-2.60209e-16,51.5045,16.2415,16.0962,16.0962,16.1769,16.1769,13.1324,5.46267,2841.49,0.0613508,13.1324,5.46267,2841.49,-0.0613508,13.2515,5.51502,2855.28,0.0619458,13.2515,5.51502,2855.28,-0.0619458,0.719393,-3.6937e-16,0.694604,-1.14913e-15,-3.59393,1.44872e-13,0.0884185,5.655,-0.664078,1.00224e-13,-8.34421
-2.27745e-15,58.5894,-2.86229e-16,52.6731,16.2356,16.0888,16.0888,16.1694,16.1694,13.3171,5.50044,2838.61,0.0616301,13.3171,5.50044,2838.61,-0.0616301,13.4351,5.55328,2852.41,0.0622282,13.4351,5.55328,2852.41,-0.0622282,0.666652,-2.8651e-16,0.745369,-1.17142e-15,-3.61471,1.45148e-13,0.089314,5.6575,0.577397,1.00321e-13,-8.24618
-4.9174e-15,58.6177,-2.73219e-16,54.0105,16.2287,16.0804,16.0804,16.1609,16.1609,13.5455,5.5572,2835.18,0.0620422,13.5455,5.5572,2835.18,-0.0620422,13.6625,5.6104,2848.97,0.0626427,13.6625,5.6104,2848.97,-0.0626427,0.610312,-2.03231e-16,0.792161,-1.18611e-15,-3.63523,1.45424e-13,0.0901191,5.66,1.79099,1.00447e-13,-7.96167
-6.66763e-15,58.6459,-3.20924e-16,55.231,16.2225,16.0726,16.0726,16.1532,16.1532,13.7732,5.62751,2831.88,0.0625475,13.7732,5.62751,2831.88,-0.0625475,13.8898,5.681,2845.68,0.0631499,13.8898,5.681,2845.68,-0.0631499,0.550668,-1.20523e-16,0.834724,-1.19228e-15,-3.65548,1.45699e-13,0.0907944,5.6625,2.94922,1.00613e-13,-7.49683
-1.0194e-14,58.6738,-2.77556e-16,56.1944,16.2175,16.0665,16.0665,16.147,16.147,13.9664,5.70546,2829.16,0.0630995,13.9664,5.70546,2829.16,-0.0630995,14.0829,5.75918,2842.95,0.0637034,14.0829,5.75918,2842.95,-0.0637034,0.488037,-3.89176e-17,0.872823,-1.1893e-15,-3.67549,1.45974e-13,0.0913005,5.665,4.02582,1.00818e-13,-6.86219
-1.01702e-14,58.7016,-2.64545e-16,56.8431,16.2141,16.0623,16.0623,16.1428,16.1428,14.1024,5.78447,2827.27,0.0636514,14.1024,5.78447,2827.27,-0.0636514,14.2189,5.83837,2841.06,0.0642569,14.2189,5.83837,2841.06,-0.0642569,0.422752,4.18536e-17,0.906245,-1.17802e-15,-3.69526,1.46249e-13,0.0915996,5.6675,4.99634,1.01038e-13,-6.07237
-7.70914e-15,58.7293,-1.56125e-16,57.1665,16.2124,16.0601,16.0601,16.1406,16.1406,14.1695,5.85798,2826.32,0.0641617,14.1695,5.85798,2826.32,-0.0641617,14.286,5.91205,2840.11,0.0647685,14.286,5.91205,2840.11,-0.0647685,0.355161,1.23132e-16,0.934805,-1.16179e-15,-3.71482,1.46522e-13,0.0916571,5.67,5.8388,1.01218e-13,-5.14575
-6.58516e-15,58.757,-1.56125e-16,57.1762,16.2122,16.0599,16.0599,16.1404,16.1404,14.1644,5.92031,2826.33,0.0645952,14.1644,5.92031,2826.33,-0.0645952,14.2809,5.97452,2840.11,0.065203,14.2809,5.97452,2840.11,-0.065203,0.285623,2.04664e-16,0.958342,-1.14136e-15,-3.73419,1.46796e-13,0.0914438,5.6725,6.53414,1.01355e-13,-4.10382
-9.01714e-15,58.7846,-8.23994e-17,56.8933,16.2134,16.0615,16.0615,16.142,16.142,14.0894,5.96706,2827.24,0.0649237,14.0894,5.96706,2827.24,-0.0649237,14.2056,6.02139,2841.03,0.0655322,14.2056,6.02139,2841.03,-0.0655322,0.214513,2.84996e-16,0.976721,-1.11395e-15,-3.7534,1.47068e-13,0.0909368,5.675,7.0667,1.01476e-13,-2.97066
-9.8969e-15,58.812,-1.0842e-16,56.3443,16.216,16.0648,16.0648,16.1453,16.1453,13.9494,5.9952,2829,0.0651253,13.9494,5.9952,2829,-0.0651253,14.065,6.04961,2842.79,0.0657343,14.065,6.04961,2842.79,-0.0657343,0.142212,3.63389e-16,0.989836,-1.0785e-15,-3.7725,1.4734e-13,0.090121,5.6775,7.42457,1.01584e-13,-1.77231
-8.77749e-15,58.8391,-9.97466e-17,55.5577,16.2198,16.0696,16.0696,16.1501,16.1501,13.7507,6.00266,2831.5,0.0651844,13.7507,6.00266,2831.5,-0.0651844,13.8657,6.05708,2845.31,0.0657932,13.8657,6.05708,2845.31,-0.0657932,0.0691085,4.39836e-16,0.997609,-1.03737e-15,-3.79153,1.47611e-13,0.0889887,5.68,7.5998,1.01662e-13,-0.536255
-6.10205e-15,58.866,-1.47451e-16,54.5604,16.2247,16.0756,16.0756,16.1562,16.1562,13.5,5.9878,2834.68,0.0650899,13.5,5.9878,2834.68,-0.0650899,13.614,6.04216,2848.5,0.0656982,13.614,6.04216,2848.5,-0.0656982,-0.00440205,5.14055e-16,0.99999,-9.92982e-16,-3.81052,1.47882e-13,0.08754,5.6825,7.58864,1.01713e-13,0.709157
-2.31446e-15,58.8923,-1.43115e-16,53.381,16.2304,16.0828,16.0828,16.1634,16.1634,13.2048,5.94981,2838.44,0.0648361,13.2048,5.94981,2838.44,-0.0648361,13.3178,6.00404,2852.27,0.0654432,13.3178,6.00404,2852.27,-0.0654432,-0.0779219,5.85464e-16,0.996959,-9.47238e-16,-3.82952,1.48152e-13,0.0857825,5.685,7.39163,1.01751e-13,1.93542
-2.74465e-15,58.9182,-1.71304e-16,52.0611,16.2369,16.0909,16.0909,16.1715,16.1715,12.8763,5.88951,2842.63,0.0644243,12.8763,5.88951,2842.63,-0.0644243,12.9881,5.94351,2856.48,0.0650299,12.9881,5.94351,2856.48,-0.0650299,-0.151052,6.53618e-16,0.988526,-8.98437e-16,-3.84855,1.48422e-13,0.0837299,5.6875,7.01351,1.01787e-13,3.11466
-1.39878e-15,58.9437,-1.36609e-16,50.6561,16.2438,16.0995,16.0995,16.1802,16.1802,12.5286,5.8092,2847.07,0.0638643,12.5286,5.8092,2847.07,-0.0638643,12.6392,5.86291,2860.94,0.064468,12.6392,5.86291,2860.94,-0.064468,-0.223395,7.18148e-16,0.974728,-8.45307e-16,-3.86764,1.48691e-13,0.081401,5.69,6.46317,1.01819e-13,4.22024
1.6752e-16,58.9686,-1.34441e-16,49.2313,16.2508,16.1083,16.1083,16.189,16.189,12.1781,5.71274,2851.56,0.063174,12.1781,5.71274,2851.56,-0.063174,12.2875,5.76608,2865.45,0.0637753,12.2875,5.76608,2865.45,-0.0637753,-0.294557,7.78421e-16,0.955634,-7.89344e-16,-3.88683,1.4896e-13,0.0788177,5.6925,5.75335,1.01862e-13,5.22743
-1.59771e-15,58.993,-1.17094e-16,47.8589,16.2575,16.1167,16.1167,16.1974,16.1974,11.8427,5.6052,2855.87,0.0623795,11.8427,5.6052,2855.87,-0.0623795,11.9509,5.6581,2869.78,0.0629782,11.9509,5.6581,2869.78,-0.0629782,-0.364148,8.34587e-16,0.931341,-7.2897e-16,-3.90614,1.49229e-13,0.0760037,5.695,4.90038,1.01902e-13,6.11392
8.55048e-16,59.017,-1.14925e-16,46.6042,16.2637,16.1244,16.1244,16.2051,16.2051,11.5385,5.4917,2859.79,0.0615123,11.5385,5.4917,2859.79,-0.0615123,11.6455,5.54412,2873.71,0.0621081,11.6455,5.54412,2873.71,-0.0621081,-0.431788,8.86035e-16,0.901975,-6.6499e-16,-3.92558,1.49498e-13,0.0729839,5.6975,3.92375,1.01945e-13,6.86019
2.19768e-15,59.0407,-1.19262e-16,45.5166,16.269,16.131,16.131,16.2118,16.2118,11.2771,5.37659,2863.16,0.0606056,11.2771,5.37659,2863.16,-0.0606056,11.3831,5.42852,2877.1,0.0611984,11.3831,5.42852,2877.1,-0.0611984,-0.497105,9.31673e-16,0.86769,-5.9951e-16,-3.94516,1.49767e-13,0.0697835,5.7,2.84572,1.02022e-13,7.44976
-4.57152e-16,59.0641,-9.97466e-17,44.6313,16.2733,16.1364,16.1364,16.2172,16.2172,11.0671,5.26348,2865.88,0.0596928,11.0671,5.26348,2865.88,-0.0596928,11.1723,5.31491,2879.83,0.0602825,11.1723,5.31491,2879.83,-0.0602825,-0.559743,9.72725e-16,0.828667,-5.30064e-16,-3.96491,1.50035e-13,0.066428,5.7025,1.69078,1.02087e-13,7.86964
-2.00234e-15,59.0874,-1.06252e-16,43.9743,16.2765,16.1404,16.1404,16.2212,16.2212,10.9146,5.15546,2867.87,0.0588065,10.9146,5.15546,2867.87,-0.0588065,11.0192,5.20641,2881.82,0.0593932,11.0192,5.20641,2881.82,-0.0593932,-0.619354,1.00995e-15,0.785112,-4.55523e-16,-3.98482,1.50304e-13,0.0629431,5.705,0.485155,1.02111e-13,8.11058
-6.61227e-16,59.1105,-9.32414e-17,43.5642,16.2784,16.1428,16.1428,16.2237,16.2237,10.8241,5.05527,2869.06,0.0579781,10.8241,5.05527,2869.06,-0.0579781,10.9283,5.10577,2883.02,0.058562,10.9283,5.10577,2883.02,-0.058562,-0.675611,1.04174e-15,0.737258,-3.78344e-16,-4.00491,1.50573e-13,0.0593551,5.7075,-0.74382,1.02132e-13,8.16739
-1.76308e-15,59.1337,-9.54098e-17,43.4124,16.279,16.1436,16.1436,16.2245,16.2245,10.7982,4.96538,2869.43,0.0572366,10.7982,4.96538,2869.43,-0.0572366,10.9021,5.01548,2883.39,0.0578179,10.9021,5.01548,2883.39,-0.0578179,-0.728203,1.06778e-15,0.685362,-2.9921e-16,-4.02518,1.50842e-13,0.0556901,5.71,-1.96829,1.02156e-13,8.03901
-2.42066e-15,59.1569,-9.75782e-17,43.5226,16.2784,16.1428,16.1428,16.2237,16.2237,10.8374,4.88801,2868.96,0.0566079,10.8374,4.88801,2868.96,-0.0566079,10.9414,4.93776,2882.92,0.0571871,10.9414,4.93776,2882.92,-0.0571871,-0.776837,1.08879e-15,0.629701,-2.17651e-16,-4.04563,1.51111e-13,0.0519748,5.7125,-3.1605,1.02162e-13,7.72857
-3.74542e-15,59.1803,-7.15573e-17,43.8908,16.2764,16.1404,16.1404,16.2213,16.2213,10.9404,4.82514,2867.67,0.0561143,10.9404,4.82514,2867.67,-0.0561143,11.0446,4.8746,2881.63,0.0566916,11.0446,4.8746,2881.63,-0.0566916,-0.821244,1.10483e-15,0.570577,-1.34111e-16,-4.06626,1.5138e-13,0.0482361,5.715,-4.29348,1.02152e-13,7.24337
-1.51987e-15,59.2039,-4.33681e-17,44.5047,16.2732,16.1365,16.1365,16.2174,16.2174,11.1039,4.77858,2865.6,0.0557731,11.1039,4.77858,2865.6,-0.0557731,11.2086,4.82781,2879.55,0.0563491,11.2086,4.82781,2879.55,-0.0563491,-0.861176,1.11436e-15,0.508307,-5.01099e-17,-4.08706,1.5165e-13,0.0445012,5.7175,-5.34157,1.02153e-13,6.59465
-3.06985e-15,59.2278,-5.42101e-17,45.3443,16.2689,16.1312,16.1312,16.212,16.212,11.3224,4.75005,2862.82,0.0555968,11.3224,4.75005,2862.82,-0.0555968,11.4277,4.79914,2876.76,0.0561719,11.4277,4.79914,2876.76,-0.0561719,-0.896408,1.11746e-15,0.443229,3.39255e-17,-4.10803,1.5192e-13,0.0407978,5.72,-6.2811,1.02166e-13,5.79745
